plot_id,date,visit_year,tag,species_name,dbh,canopy,health,distance,azimuth,height,char
avonpark e2,2018-05-29,2018,NA,Pinus spp.,11.8,u,0,12.5,10,NA,NA
avonpark e1,2018-05-29,2018,1732,Pinus palustris,14.1,i,1,2.2,350,15.7,0.19
avonpark e1,2018-05-29,2018,1733,Pinus palustris,13.9,i,1,5.7,357,15,NA
avonpark e1,2018-05-29,2018,1734,Pinus palustris,21.5,c,1,11,2,17.2,2.5
avonpark e1,2018-05-29,2018,1735,Pinus palustris,23.4,c,1,9,42,15.3,0.53
avonpark e1,2018-05-29,2018,1736,Pinus palustris,25.4,d,1,10,80,19.8,2.5
avonpark e1,2018-05-29,2018,1728,Pinus palustris,20.6,c,1,11,96,16.2,2.3
avonpark e1,2018-05-29,2018,1729,Pinus palustris,22.5,d,1,4.6,131,17.5,1.45
avonpark e1,2018-05-29,2018,1727,Pinus palustris,23.6,c,1,5.9,145,17.5,1.09
avonpark e1,2018-05-29,2018,1705,Pinus palustris,26.3,c,1,6.4,157,17.1,0.89
avonpark e1,2018-05-29,2018,1730,Pinus palustris,23.6,c,1,1.3,179,16.7,NA
avonpark e1,2018-05-29,2018,1762,Pinus palustris,24.3,d,1,11.2,231,18.3,NA
avonpark e1,2018-05-29,2018,1759,Pinus palustris,19,i,1,12.6,257,14.9,NA
avonpark e1,2018-05-29,2018,1777,Pinus elliottii,19.6,i,1,10.1,263,13,NA
avonpark e1,2018-05-29,2018,1731,Pinus elliottii,28.9,d,1,8,273,18,NA
avonpark a1,2018-05-30,2018,1331,Pinus elliottii,26.3,d,1,6.4,10,23,2.8
avonpark a1,2018-05-30,2018,1337,Pinus elliottii,26.2,s,0,6.5,162,7.4,2.2
avonpark c1,2018-05-31,2018,1341,Pinus palustris,32.5,d,1,7.9,58,17.9,2.53
avonpark c1,2018-05-31,2018,1332,Pinus palustris,26.3,d,1,6.8,97,20.6,2.27
avonpark c1,2018-05-31,2018,1335,Pinus palustris,27.3,d,1,8.5,148,15.2,6.2
avonpark c1,2018-05-31,2018,1345,Pinus palustris,34.2,d,1,12.5,205,17.6,2.81
avonpark c1,2018-05-31,2018,1340,Pinus palustris,34.1,d,1,10.2,222,18.5,1.61
avonpark c1,2018-05-31,2018,1334,Pinus palustris,39.1,d,1,7.6,277,16.2,2.32
avonpark c1,2018-05-31,2018,NA,Pinus palustris,27.9,c,0,11.3,325,11.1,4.9
avonpark c1,2018-05-31,2018,1327,Pinus palustris,31,d,1,4.4,346,19.2,2.39
