"Plot Title: 20381826"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20381826, SEN S/N: 20381826, LBL: temp_C)","RH, % (LGR S/N: 20381826, SEN S/N: 20381826, LBL: RH_pct)","Coupler Detached (LGR S/N: 20381826)","Coupler Attached (LGR S/N: 20381826)","Host Connected (LGR S/N: 20381826)","Stopped (LGR S/N: 20381826)","End Of File (LGR S/N: 20381826)"
145,05/23/19 10:00:00 PM,24.823,74.006,,,,,
146,05/23/19 10:05:00 PM,24.702,75.065,,,,,
147,05/23/19 10:10:00 PM,24.629,75.751,,,,,
148,05/23/19 10:15:00 PM,24.605,76.153,,,,,
149,05/23/19 10:20:00 PM,24.557,76.608,,,,,
150,05/23/19 10:25:00 PM,24.532,76.313,,,,,
151,05/23/19 10:30:00 PM,24.508,76.396,,,,,
152,05/23/19 10:35:00 PM,24.436,76.352,,,,,
153,05/23/19 10:40:00 PM,24.339,76.478,,,,,
154,05/23/19 10:45:00 PM,24.243,77.096,,,,,
155,05/23/19 10:50:00 PM,24.171,77.486,,,,,
156,05/23/19 10:55:00 PM,24.098,77.904,,,,,
157,05/23/19 11:00:00 PM,24.026,78.292,,,,,
158,05/23/19 11:05:00 PM,23.954,78.708,,,,,
159,05/23/19 11:10:00 PM,23.905,79.444,,,,,
160,05/23/19 11:15:00 PM,23.809,79.682,,,,,
161,05/23/19 11:20:00 PM,23.737,80.066,,,,,
162,05/23/19 11:25:00 PM,23.665,80.878,,,,,
163,05/23/19 11:30:00 PM,23.593,81.090,,,,,
164,05/23/19 11:35:00 PM,23.497,81.069,,,,,
165,05/23/19 11:40:00 PM,23.400,81.814,,,,,
166,05/23/19 11:45:00 PM,23.280,82.184,,,,,
167,05/23/19 11:50:00 PM,23.160,82.779,,,,,
168,05/23/19 11:55:00 PM,23.040,83.203,,,,,
169,05/24/19 12:00:00 AM,22.896,83.453,,,,,
170,05/24/19 12:05:00 AM,22.776,83.903,,,,,
171,05/24/19 12:10:00 AM,22.657,84.575,,,,,
172,05/24/19 12:15:00 AM,22.513,84.710,,,,,
173,05/24/19 12:20:00 AM,22.369,85.235,,,,,
174,05/24/19 12:25:00 AM,22.274,85.630,,,,,
175,05/24/19 12:30:00 AM,22.130,85.930,,,,,
176,05/24/19 12:35:00 AM,22.058,86.191,,,,,
177,05/24/19 12:40:00 AM,21.987,86.396,,,,,
178,05/24/19 12:45:00 AM,21.915,86.462,,,,,
179,05/24/19 12:50:00 AM,21.891,86.871,,,,,
180,05/24/19 12:55:00 AM,21.795,86.987,,,,,
181,05/24/19 01:00:00 AM,21.700,87.405,,,,,
182,05/24/19 01:05:00 AM,21.581,87.871,,,,,
183,05/24/19 01:10:00 AM,21.509,88.293,,,,,
184,05/24/19 01:15:00 AM,21.437,88.550,,,,,
185,05/24/19 01:20:00 AM,21.294,88.789,,,,,
186,05/24/19 01:25:00 AM,21.246,88.723,,,,,
187,05/24/19 01:30:00 AM,21.199,89.311,,,,,
188,05/24/19 01:35:00 AM,21.175,89.550,,,,,
189,05/24/19 01:40:00 AM,21.127,89.484,,,,,
190,05/24/19 01:45:00 AM,21.079,89.555,,,,,
191,05/24/19 01:50:00 AM,20.984,89.912,,,,,
192,05/24/19 01:55:00 AM,20.936,90.307,,,,,
193,05/24/19 02:00:00 AM,20.936,90.280,,,,,
194,05/24/19 02:05:00 AM,20.889,90.755,,,,,
195,05/24/19 02:10:00 AM,20.865,90.857,,,,,
196,05/24/19 02:15:00 AM,20.841,91.041,,,,,
197,05/24/19 02:20:00 AM,20.793,91.325,,,,,
198,05/24/19 02:25:00 AM,20.770,91.670,,,,,
199,05/24/19 02:30:00 AM,20.746,91.879,,,,,
200,05/24/19 02:35:00 AM,20.722,91.577,,,,,
201,05/24/19 02:40:00 AM,20.674,91.834,,,,,
202,05/24/19 02:45:00 AM,20.627,91.769,,,,,
203,05/24/19 02:50:00 AM,20.579,92.025,,,,,
204,05/24/19 02:55:00 AM,20.555,91.912,,,,,
205,05/24/19 03:00:00 AM,20.460,91.512,,,,,
206,05/24/19 03:05:00 AM,20.365,92.347,,,,,
207,05/24/19 03:10:00 AM,20.269,92.431,,,,,
208,05/24/19 03:15:00 AM,20.174,92.781,,,,,
209,05/24/19 03:20:00 AM,20.079,93.024,,,,,
210,05/24/19 03:25:00 AM,20.031,93.225,,,,,
211,05/24/19 03:30:00 AM,20.007,93.113,,,,,
212,05/24/19 03:35:00 AM,20.007,93.059,,,,,
213,05/24/19 03:40:00 AM,19.960,93.420,,,,,
214,05/24/19 03:45:00 AM,19.912,93.461,,,,,
215,05/24/19 03:50:00 AM,19.888,93.641,,,,,
216,05/24/19 03:55:00 AM,19.888,93.243,,,,,
217,05/24/19 04:00:00 AM,19.888,93.349,,,,,
218,05/24/19 04:05:00 AM,19.817,93.225,,,,,
219,05/24/19 04:10:00 AM,19.698,93.460,,,,,
220,05/24/19 04:15:00 AM,19.579,93.669,,,,,
221,05/24/19 04:20:00 AM,19.532,93.790,,,,,
222,05/24/19 04:25:00 AM,19.484,94.466,,,,,
223,05/24/19 04:30:00 AM,19.436,94.427,,,,,
224,05/24/19 04:35:00 AM,19.460,94.565,,,,,
225,05/24/19 04:40:00 AM,19.436,94.691,,,,,
226,05/24/19 04:45:00 AM,19.460,94.010,,,,,
227,05/24/19 04:50:00 AM,19.389,94.071,,,,,
228,05/24/19 04:55:00 AM,19.318,94.687,,,,,
229,05/24/19 05:00:00 AM,19.246,94.721,,,,,
230,05/24/19 05:05:00 AM,19.246,95.011,,,,,
231,05/24/19 05:10:00 AM,19.222,94.768,,,,,
232,05/24/19 05:15:00 AM,19.199,94.445,,,,,
233,05/24/19 05:20:00 AM,19.127,95.112,,,,,
234,05/24/19 05:25:00 AM,19.080,94.468,,,,,
235,05/24/19 05:30:00 AM,19.032,94.191,,,,,
236,05/24/19 05:35:00 AM,18.985,95.075,,,,,
237,05/24/19 05:40:00 AM,18.985,95.075,,,,,
238,05/24/19 05:45:00 AM,18.937,94.826,,,,,
239,05/24/19 05:50:00 AM,18.889,94.998,,,,,
240,05/24/19 05:55:00 AM,18.842,94.933,,,,,
241,05/24/19 06:00:00 AM,18.747,94.856,,,,,
242,05/24/19 06:05:00 AM,18.675,95.153,,,,,
243,05/24/19 06:10:00 AM,18.604,95.292,,,,,
244,05/24/19 06:15:00 AM,18.509,95.529,,,,,
245,05/24/19 06:20:00 AM,18.509,95.739,,,,,
246,05/24/19 06:25:00 AM,18.461,95.517,,,,,
247,05/24/19 06:30:00 AM,18.390,95.655,,,,,
248,05/24/19 06:35:00 AM,18.319,95.794,,,,,
249,05/24/19 06:40:00 AM,18.319,96.002,,,,,
250,05/24/19 06:45:00 AM,18.271,95.703,,,,,
251,05/24/19 06:50:00 AM,18.224,95.376,,,,,
252,05/24/19 06:55:00 AM,18.129,95.796,,,,,
253,05/24/19 07:00:00 AM,18.081,95.862,,,,,
254,05/24/19 07:05:00 AM,18.105,96.416,,,,,
255,05/24/19 07:10:00 AM,18.129,96.239,,,,,
256,05/24/19 07:15:00 AM,18.224,96.317,,,,,
257,05/24/19 07:20:00 AM,18.319,96.055,,,,,
258,05/24/19 07:25:00 AM,18.366,95.858,,,,,
259,05/24/19 07:30:00 AM,18.390,95.864,,,,,
260,05/24/19 07:35:00 AM,18.461,95.831,,,,,
261,05/24/19 07:40:00 AM,18.509,96.157,,,,,
262,05/24/19 07:45:00 AM,18.604,95.973,,,,,
263,05/24/19 07:50:00 AM,18.747,95.853,,,,,
264,05/24/19 07:55:00 AM,18.842,96.140,,,,,
265,05/24/19 08:00:00 AM,19.032,96.137,,,,,
266,05/24/19 08:05:00 AM,19.246,96.141,,,,,
267,05/24/19 08:10:00 AM,19.460,96.039,,,,,
268,05/24/19 08:15:00 AM,19.698,95.944,,,,,
269,05/24/19 08:20:00 AM,19.960,95.907,,,,,
270,05/24/19 08:25:00 AM,20.222,95.870,,,,,
271,05/24/19 08:30:00 AM,20.507,95.681,,,,,
272,05/24/19 08:35:00 AM,20.817,95.470,,,,,
273,05/24/19 08:40:00 AM,21.127,95.206,,,,,
274,05/24/19 08:45:00 AM,21.390,94.955,,,,,
275,05/24/19 08:50:00 AM,21.652,94.489,,,,,
276,05/24/19 08:55:00 AM,21.963,94.194,,,,,
277,05/24/19 09:00:00 AM,22.274,93.791,,,,,
278,05/24/19 09:05:00 AM,22.561,93.272,,,,,
279,05/24/19 09:10:00 AM,22.848,92.319,,,,,
280,05/24/19 09:15:00 AM,23.136,91.576,,,,,
281,05/24/19 09:20:00 AM,23.376,90.545,,,,,
282,05/24/19 09:25:00 AM,23.641,89.128,,,,,
283,05/24/19 09:30:00 AM,23.954,88.153,,,,,
284,05/24/19 09:35:00 AM,24.243,87.584,,,,,
285,05/24/19 09:40:00 AM,24.629,86.001,,,,,
286,05/24/19 09:45:00 AM,25.355,84.563,,,,,
287,05/24/19 09:50:00 AM,25.695,81.284,,,,,
288,05/24/19 09:55:00 AM,25.914,80.470,,,,,
289,05/24/19 10:00:00 AM,26.134,79.566,,,,,
290,05/24/19 10:05:00 AM,26.061,79.637,,,,,
291,05/24/19 10:10:00 AM,26.036,78.302,,,,,
292,05/24/19 10:15:00 AM,26.182,78.477,,,,,
293,05/24/19 10:20:00 AM,26.573,76.635,,,,,
294,05/24/19 10:25:00 AM,26.891,75.762,,,,,
295,05/24/19 10:30:00 AM,27.235,75.359,,,,,
296,05/24/19 10:35:00 AM,27.801,73.221,,,,,
297,05/24/19 10:40:00 AM,28.097,72.593,,,,,
298,05/24/19 10:45:00 AM,28.023,71.054,,,,,
299,05/24/19 10:50:00 AM,27.949,71.130,,,,,
300,05/24/19 10:55:00 AM,27.998,69.607,,,,,
301,05/24/19 11:00:00 AM,27.924,67.781,,,,,
302,05/24/19 11:05:00 AM,27.875,69.314,,,,,
303,05/24/19 11:10:00 AM,28.048,68.409,,,,,
304,05/24/19 11:15:00 AM,28.171,67.612,,,,,
305,05/24/19 11:20:00 AM,28.394,67.833,,,,,
306,05/24/19 11:25:00 AM,28.518,65.263,,,,,
307,05/24/19 11:30:00 AM,28.667,62.765,,,,,
308,05/24/19 11:35:00 AM,28.841,62.484,,,,,
309,05/24/19 11:40:00 AM,28.791,59.584,,,,,
310,05/24/19 11:45:00 AM,28.891,59.412,,,,,
311,05/24/19 11:50:00 AM,29.015,62.729,,,,,
312,05/24/19 11:55:00 AM,29.240,60.091,,,,,
313,05/24/19 12:00:00 PM,29.439,59.684,,,,,
314,05/24/19 12:05:00 PM,29.690,60.536,,,,,
315,05/24/19 12:10:00 PM,30.041,58.080,,,,,
316,05/24/19 12:15:00 PM,30.444,57.224,,,,,
317,05/24/19 12:20:00 PM,30.520,56.728,,,,,
318,05/24/19 12:25:00 PM,30.495,58.305,,,,,
319,05/24/19 12:30:00 PM,30.444,55.829,,,,,
320,05/24/19 12:35:00 PM,30.369,57.086,,,,,
321,05/24/19 12:40:00 PM,30.545,57.176,,,,,
322,05/24/19 12:45:00 PM,30.722,55.423,,,,,
323,05/24/19 12:50:00 PM,30.900,54.172,,,,,
324,05/24/19 12:55:00 PM,31.026,52.070,,,,,
325,05/24/19 01:00:00 PM,31.077,54.772,,,,,
326,05/24/19 01:05:00 PM,31.255,52.455,,,,,
327,05/24/19 01:10:00 PM,31.382,53.277,,,,,
328,05/24/19 01:15:00 PM,31.510,53.519,,,,,
329,05/24/19 01:20:00 PM,31.663,53.701,,,,,
330,05/24/19 01:25:00 PM,31.970,52.423,,,,,
331,05/24/19 01:30:00 PM,32.536,50.945,,,,,
332,05/24/19 01:35:00 PM,33.079,49.747,,,,,
333,05/24/19 01:40:00 PM,33.261,47.477,,,,,
334,05/24/19 01:45:00 PM,33.209,46.120,,,,,
335,05/24/19 01:50:00 PM,33.469,48.422,,,,,
336,05/24/19 01:55:00 PM,33.574,46.329,,,,,
337,05/24/19 02:00:00 PM,33.365,48.671,,,,,
338,05/24/19 02:05:00 PM,33.574,48.238,,,,,
339,05/24/19 02:10:00 PM,33.574,47.252,,,,,
340,05/24/19 02:15:00 PM,33.443,47.631,,,,,
341,05/24/19 02:20:00 PM,33.495,48.360,,,,,
342,05/24/19 02:25:00 PM,33.469,47.535,,,,,
343,05/24/19 02:30:00 PM,33.469,48.520,,,,,
344,05/24/19 02:35:00 PM,34.308,47.803,,,,,
345,05/24/19 02:40:00 PM,35.797,44.030,,,,,
346,05/24/19 02:45:00 PM,37.645,41.036,,,,,
347,05/24/19 02:50:00 PM,39.177,37.370,,,,,
348,05/24/19 02:55:00 PM,40.028,33.646,,,,,
349,05/24/19 03:00:00 PM,40.458,33.266,,,,,
350,05/24/19 03:05:00 PM,41.678,33.092,,,,,
351,05/24/19 03:10:00 PM,43.103,30.469,,,,,
352,05/24/19 03:15:00 PM,42.535,29.080,,,,,
353,05/24/19 03:20:00 PM,42.179,30.818,,,,,
354,05/24/19 03:25:00 PM,42.624,29.689,,,,,
355,05/24/19 03:30:00 PM,42.953,28.047,,,,,
356,05/24/19 03:35:00 PM,42.833,29.386,,,,,
357,05/24/19 03:40:00 PM,43.073,28.199,,,,,
358,05/24/19 03:45:00 PM,43.223,27.925,,,,,
359,05/24/19 03:50:00 PM,43.738,26.679,,,,,
360,05/24/19 03:55:00 PM,43.677,27.032,,,,,
361,05/24/19 04:00:00 PM,44.226,26.428,,,,,
362,05/24/19 04:05:00 PM,44.627,25.524,,,,,
363,05/24/19 04:10:00 PM,43.921,26.335,,,,,
364,05/24/19 04:15:00 PM,42.594,27.310,,,,,
365,05/24/19 04:20:00 PM,40.200,30.376,,,,,
366,05/24/19 04:25:00 PM,38.728,32.628,,,,,
367,05/24/19 04:30:00 PM,37.618,34.814,,,,,
368,05/24/19 04:35:00 PM,37.315,36.161,,,,,
369,05/24/19 04:40:00 PM,36.579,34.960,,,,,
370,05/24/19 04:45:00 PM,35.636,37.843,,,,,
371,05/24/19 04:50:00 PM,35.475,38.778,,,,,
372,05/24/19 04:55:00 PM,35.636,39.607,,,,,
373,05/24/19 05:00:00 PM,35.716,38.972,,,,,
374,05/24/19 05:05:00 PM,35.102,40.328,,,,,
375,05/24/19 05:10:00 PM,34.519,40.637,,,,,
376,05/24/19 05:15:00 PM,34.281,40.948,,,,,
377,05/24/19 05:20:00 PM,34.045,43.198,,,,,
378,05/24/19 05:25:00 PM,33.783,44.599,,,,,
379,05/24/19 05:30:00 PM,33.678,44.554,,,,,
380,05/24/19 05:35:00 PM,33.574,43.479,,,,,
381,05/24/19 05:40:00 PM,33.443,44.029,,,,,
382,05/24/19 05:45:00 PM,33.261,44.870,,,,,
383,05/24/19 05:50:00 PM,33.053,46.003,,,,,
384,05/24/19 05:55:00 PM,32.924,47.107,,,,,
385,05/24/19 06:00:00 PM,32.820,46.305,,,,,
386,05/24/19 06:05:00 PM,32.691,47.046,,,,,
387,05/24/19 06:10:00 PM,32.484,46.067,,,,,
388,05/24/19 06:15:00 PM,32.355,47.366,,,,,
389,05/24/19 06:20:00 PM,32.201,46.658,,,,,
390,05/24/19 06:25:00 PM,32.073,47.790,,,,,
391,05/24/19 06:30:00 PM,31.944,47.839,,,,,
392,05/24/19 06:35:00 PM,31.791,50.069,,,,,
393,05/24/19 06:40:00 PM,31.663,50.669,,,,,
394,05/24/19 06:45:00 PM,31.561,49.227,,,,,
395,05/24/19 06:50:00 PM,31.484,51.454,,,,,
396,05/24/19 06:55:00 PM,31.433,51.415,,,,,
397,05/24/19 07:00:00 PM,31.357,52.855,,,,,
398,05/24/19 07:05:00 PM,31.128,54.011,,,,,
399,05/24/19 07:10:00 PM,30.874,54.424,,,,,
400,05/24/19 07:15:00 PM,30.722,53.827,,,,,
401,05/24/19 07:20:00 PM,30.697,54.654,,,,,
402,05/24/19 07:25:00 PM,30.646,54.520,,,,,
403,05/24/19 07:30:00 PM,30.545,54.186,,,,,
404,05/24/19 07:35:00 PM,30.444,54.012,,,,,
405,05/24/19 07:40:00 PM,30.343,54.158,,,,,
406,05/24/19 07:45:00 PM,30.192,55.475,,,,,
407,05/24/19 07:50:00 PM,30.041,55.580,,,,,
408,05/24/19 07:55:00 PM,29.890,56.510,,,,,
409,05/24/19 08:00:00 PM,29.690,57.491,,,,,
410,05/24/19 08:05:00 PM,29.490,59.473,,,,,
411,05/24/19 08:10:00 PM,29.290,58.564,,,,,
412,05/24/19 08:15:00 PM,29.065,58.938,,,,,
413,05/24/19 08:20:00 PM,28.841,59.998,,,,,
414,05/24/19 08:25:00 PM,28.617,59.994,,,,,
415,05/24/19 08:30:00 PM,28.419,62.013,,,,,
416,05/24/19 08:35:00 PM,28.221,62.414,,,,,
417,05/24/19 08:40:00 PM,28.023,63.153,,,,,
418,05/24/19 08:45:00 PM,27.850,63.063,,,,,
419,05/24/19 08:50:00 PM,27.677,63.926,,,,,
420,05/24/19 08:55:00 PM,27.530,63.963,,,,,
421,05/24/19 09:00:00 PM,27.382,64.643,,,,,
422,05/24/19 09:05:00 PM,27.235,64.679,,,,,
423,05/24/19 09:10:00 PM,27.087,65.661,,,,,
424,05/24/19 09:15:00 PM,26.965,66.157,,,,,
425,05/24/19 09:20:00 PM,26.818,66.769,,,,,
426,05/24/19 09:25:00 PM,26.671,66.683,,,,,
427,05/24/19 09:30:00 PM,26.549,67.509,,,,,
428,05/24/19 09:35:00 PM,26.451,67.642,,,,,
429,05/24/19 09:40:00 PM,26.353,67.263,,,,,
430,05/24/19 09:45:00 PM,26.231,68.507,,,,,
431,05/24/19 09:50:00 PM,26.109,67.853,,,,,
432,05/24/19 09:55:00 PM,25.987,68.463,,,,,
433,05/24/19 10:00:00 PM,25.866,68.892,,,,,
434,05/24/19 10:05:00 PM,25.768,69.533,,,,,
435,05/24/19 10:10:00 PM,25.647,69.062,,,,,
436,05/24/19 10:15:00 PM,25.525,68.891,,,,,
437,05/24/19 10:20:00 PM,25.380,69.462,,,,,
438,05/24/19 10:25:00 PM,25.258,69.679,,,,,
439,05/24/19 10:30:00 PM,25.186,69.905,,,,,
440,05/24/19 10:35:00 PM,25.065,69.733,,,,,
441,05/24/19 10:40:00 PM,24.919,70.064,,,,,
442,05/24/19 10:45:00 PM,24.798,70.904,,,,,
443,05/24/19 10:50:00 PM,24.677,71.267,,,,,
444,05/24/19 10:55:00 PM,24.581,71.160,,,,,
445,05/24/19 11:00:00 PM,24.484,72.559,,,,,
446,05/24/19 11:05:00 PM,24.388,73.188,,,,,
447,05/24/19 11:10:00 PM,24.291,73.287,,,,,
448,05/24/19 11:15:00 PM,24.195,73.210,,,,,
449,05/24/19 11:20:00 PM,24.074,73.919,,,,,
450,05/24/19 11:25:00 PM,24.002,74.285,,,,,
451,05/24/19 11:30:00 PM,23.905,74.412,,,,,
452,05/24/19 11:35:00 PM,23.809,74.743,,,,,
