date,status,logger_id,days,minutes_above_85,minutes_bw_78_85,minutes_below_78
2018-10-19,native,17,120,1190,125,125
2018-10-19,native,18,120,1440,0,0
2018-10-19,native,19,120,255,330,855
2018-10-19,native,20,120,1355,85,0
2018-10-19,native,21,120,1440,0,0
2018-10-19,native,22,120,1440,0,0
2018-10-19,native,23,120,1245,35,160
2018-10-19,native,24,120,1440,0,0
2018-10-20,invaded,03,121,1440,0,0
2018-10-20,invaded,04,121,1440,0,0
2018-10-20,invaded,05,121,1440,0,0
2018-10-20,invaded,06,121,1440,0,0
2018-10-20,invaded,07,121,1235,165,40
2018-10-20,invaded,08,121,1440,0,0
2018-10-20,invaded,09,121,1315,125,0
2018-10-20,invaded,10,121,1285,75,80
2018-10-20,invaded,11,121,1125,255,65
2018-10-20,invaded,12,121,985,90,365
2018-10-20,native,13,121,1060,65,315
2018-10-20,native,14,121,1165,105,170
2018-10-20,native,15,121,1150,120,170
2018-10-20,native,16,121,1300,140,0
2018-10-20,native,17,121,1040,75,325
2018-10-20,native,18,121,1330,85,25
2018-10-20,native,19,121,620,410,410
2018-10-20,native,20,121,1130,140,170
2018-10-20,native,21,121,1170,200,70
2018-10-20,native,22,121,1440,0,0
2018-10-20,native,23,121,1035,55,350
2018-10-20,native,24,121,1150,190,100
2018-10-21,invaded,03,122,1440,0,0
2018-10-21,invaded,04,122,1415,25,0
2018-10-21,invaded,05,122,1440,0,0
2018-10-21,invaded,06,122,1415,25,0
2018-10-21,invaded,07,122,1140,285,15
2018-10-21,invaded,08,122,1440,0,0
2018-10-21,invaded,09,122,1205,235,0
2018-10-21,invaded,10,122,1040,240,160
2018-10-21,invaded,11,122,985,155,300
2018-10-21,invaded,12,122,925,70,445
2018-10-21,native,13,122,1090,40,310
2018-10-21,native,14,122,1120,75,245
2018-10-21,native,15,122,1120,170,150
2018-10-21,native,16,122,1090,155,195
2018-10-21,native,17,122,1030,85,325
2018-10-21,native,18,122,1315,45,80
2018-10-21,native,19,122,665,295,480
2018-10-21,native,20,122,1e3,115,325
2018-10-21,native,21,122,1145,150,145
2018-10-21,native,22,122,1440,0,0
2018-10-21,native,23,122,1050,60,330
2018-10-21,native,24,122,1200,235,5
2018-10-22,invaded,03,123,1440,0,0
2018-10-22,invaded,04,123,1440,0,0
2018-10-22,invaded,05,123,1440,0,0
2018-10-22,invaded,06,123,1440,0,0
2018-10-22,invaded,07,123,1375,65,0
2018-10-22,invaded,08,123,1440,0,0
2018-10-22,invaded,09,123,495,130,815
2018-10-22,invaded,10,123,1240,200,0
2018-10-22,invaded,11,123,1090,120,230
2018-10-22,invaded,12,123,1005,80,355
2018-10-22,native,13,123,1170,150,120
2018-10-22,native,14,123,1155,210,75
2018-10-22,native,15,123,1170,235,35
2018-10-22,native,16,123,1335,105,0
2018-10-22,native,17,123,1135,65,240
2018-10-22,native,18,123,1440,0,0
2018-10-22,native,19,123,295,200,945
2018-10-22,native,20,123,1115,205,120
2018-10-22,native,21,123,1220,205,15
2018-10-22,native,22,123,765,105,570
2018-10-22,native,23,123,1115,70,255
2018-10-22,native,24,123,1390,50,0
2018-10-23,invaded,03,124,1440,0,0
2018-10-23,invaded,04,124,1440,0,0
2018-10-23,invaded,05,124,1440,0,0
2018-10-23,invaded,06,124,1440,0,0
2018-10-23,invaded,07,124,1440,0,0
2018-10-23,invaded,08,124,1440,0,0
2018-10-23,invaded,09,124,315,45,1080
2018-10-23,invaded,10,124,1440,0,0
2018-10-23,invaded,11,124,1440,0,0
2018-10-23,invaded,12,124,1440,0,0
2018-10-23,native,13,124,1440,0,0
2018-10-23,native,14,124,1440,0,0
2018-10-23,native,15,124,1440,0,0
2018-10-23,native,16,124,1440,0,0
2018-10-23,native,17,124,1440,0,0
2018-10-23,native,18,124,1440,0,0
2018-10-23,native,19,124,335,510,595
2018-10-23,native,20,124,1440,0,0
2018-10-23,native,21,124,1440,0,0
2018-10-23,native,22,124,550,185,705
2018-10-23,native,23,124,1440,0,0
2018-10-23,native,24,124,1440,0,0
2018-10-24,invaded,03,125,1440,0,0
2018-10-24,invaded,04,125,1440,0,0
2018-10-24,invaded,05,125,1440,0,0
2018-10-24,invaded,06,125,1440,0,0
2018-10-24,invaded,07,125,1440,0,0
2018-10-24,invaded,08,125,1440,0,0
2018-10-24,invaded,09,125,335,20,1085
2018-10-24,invaded,10,125,1440,0,0
2018-10-24,invaded,11,125,1440,0,0
2018-10-24,invaded,12,125,1130,125,185
2018-10-24,native,13,125,1430,10,0
2018-10-24,native,14,125,1440,0,0
2018-10-24,native,15,125,1440,0,0
2018-10-24,native,16,125,1440,0,0
2018-10-24,native,17,125,1425,15,0
2018-10-24,native,18,125,1440,0,0
2018-10-24,native,19,125,170,665,605
2018-10-24,native,20,125,1440,0,0
2018-10-24,native,21,125,1440,0,0
2018-10-24,native,22,125,335,30,1075
2018-10-24,native,23,125,1345,85,10
2018-10-24,native,24,125,1440,0,0
2018-10-25,invaded,03,126,1435,0,0
2018-10-25,invaded,04,126,1440,0,0
2018-10-25,invaded,05,126,1435,0,0
2018-10-25,invaded,06,126,1435,0,0
2018-10-25,invaded,07,126,1435,0,0
2018-10-25,invaded,08,126,1435,0,0
2018-10-25,invaded,10,126,1435,0,0
2018-10-25,invaded,11,126,1435,0,0
2018-10-25,invaded,12,126,1305,135,0
2018-10-25,native,13,126,1435,0,0
2018-10-25,native,14,126,1435,0,0
2018-10-25,native,15,126,1435,0,0
2018-10-25,native,16,126,1435,0,0
2018-10-25,native,17,126,1435,0,0
2018-10-25,native,18,126,665,0,0
2018-10-25,native,20,126,1440,0,0
2018-10-25,native,21,126,1435,0,0
2018-10-25,native,22,126,380,45,1015
2018-10-25,native,23,126,1435,0,0
2018-10-25,native,24,126,1435,0,0
2018-10-26,invaded,03,127,1440,0,0
2018-10-26,invaded,04,127,1440,0,0
2018-10-26,invaded,05,127,1440,0,0
2018-10-26,invaded,06,127,1440,0,0
2018-10-26,invaded,07,127,1440,0,0
2018-10-26,invaded,08,127,1440,0,0
2018-10-26,invaded,10,127,1440,0,0
2018-10-26,invaded,11,127,1440,0,0
2018-10-26,invaded,12,127,1440,0,0
2018-10-26,native,13,127,1440,0,0
2018-10-26,native,14,127,1440,0,0
2018-10-26,native,15,127,1440,0,0
2018-10-26,native,16,127,1440,0,0
2018-10-26,native,17,127,1440,0,0
2018-10-26,native,20,127,1440,0,0
2018-10-26,native,21,127,1440,0,0
2018-10-26,native,22,127,350,20,1070
2018-10-26,native,23,127,1440,0,0
2018-10-26,native,24,127,1440,0,0
2018-10-27,invaded,03,128,1440,0,0
2018-10-27,invaded,04,128,1440,0,0
2018-10-27,invaded,05,128,1440,0,0
2018-10-27,invaded,06,128,1440,0,0
2018-10-27,invaded,07,128,1440,0,0
2018-10-27,invaded,08,128,1440,0,0
2018-10-27,invaded,10,128,1440,0,0
2018-10-27,invaded,11,128,1440,0,0
2018-10-27,invaded,12,128,1435,5,0
2018-10-27,native,13,128,1370,70,0
2018-10-27,native,14,128,1440,0,0
2018-10-27,native,15,128,1440,0,0
2018-10-27,native,16,128,1435,5,0
2018-10-27,native,17,128,1285,135,20
2018-10-27,native,20,128,1440,0,0
2018-10-27,native,21,128,1440,0,0
2018-10-27,native,22,128,190,30,1220
2018-10-27,native,23,128,1360,65,15
2018-10-27,native,24,128,1440,0,0
2018-10-28,invaded,03,129,1440,0,0
2018-10-28,invaded,04,129,1440,0,0
2018-10-28,invaded,05,129,1440,0,0
2018-10-28,invaded,06,129,1440,0,0
2018-10-28,invaded,07,129,1435,5,0
2018-10-28,invaded,08,129,1440,0,0
2018-10-28,invaded,10,129,1325,115,0
2018-10-28,invaded,11,129,1395,45,0
2018-10-28,invaded,12,129,1160,70,210
2018-10-28,native,13,129,1175,45,220
2018-10-28,native,14,129,1340,85,15
2018-10-28,native,15,129,1440,0,0
2018-10-28,native,16,129,1315,100,25
2018-10-28,native,17,129,1170,75,195
2018-10-28,native,20,129,1320,120,0
2018-10-28,native,21,129,1440,0,0
2018-10-28,native,22,129,315,15,1110
2018-10-28,native,23,129,1185,85,170
2018-10-28,native,24,129,1440,0,0
2018-10-29,invaded,01,130,400,210,730
2018-10-29,invaded,03,130,1440,0,0
2018-10-29,invaded,04,130,1440,0,0
2018-10-29,invaded,05,130,1440,0,0
2018-10-29,invaded,06,130,1440,0,0
2018-10-29,invaded,07,130,1440,0,0
2018-10-29,invaded,08,130,1440,0,0
2018-10-29,invaded,10,130,1310,125,5
2018-10-29,invaded,11,130,1215,225,0
2018-10-29,invaded,12,130,1100,55,285
2018-10-29,native,13,130,1130,50,260
2018-10-29,native,14,130,1265,160,15
2018-10-29,native,15,130,1405,35,0
2018-10-29,native,16,130,1350,90,0
2018-10-29,native,17,130,1175,140,125
2018-10-29,native,20,130,1265,160,15
2018-10-29,native,21,130,1420,20,0
2018-10-29,native,22,130,335,40,655
2018-10-29,native,23,130,1085,140,215
2018-10-29,native,24,130,1250,190,0
2018-10-30,invaded,03,131,1440,0,0
2018-10-30,invaded,04,131,1390,50,0
2018-10-30,invaded,05,131,1440,0,0
2018-10-30,invaded,06,131,1440,0,0
2018-10-30,invaded,07,131,1210,175,55
2018-10-30,invaded,08,131,1440,0,0
2018-10-30,invaded,10,131,1120,115,205
2018-10-30,invaded,11,131,1135,125,180
2018-10-30,invaded,12,131,1050,50,340
2018-10-30,native,13,131,1120,30,290
2018-10-30,native,14,131,1205,85,150
2018-10-30,native,15,131,1185,85,170
2018-10-30,native,16,131,1185,55,200
2018-10-30,native,17,131,1100,70,270
2018-10-30,native,19,131,320,220,900
2018-10-30,native,20,131,1135,50,255
2018-10-30,native,21,131,1170,100,170
2018-10-30,native,22,131,175,85,1180
2018-10-30,native,23,131,1150,75,215
2018-10-30,native,24,131,1205,145,90
2018-10-31,invaded,03,132,1440,0,0
2018-10-31,invaded,04,132,1430,10,0
2018-10-31,invaded,05,132,1440,0,0
2018-10-31,invaded,06,132,1440,0,0
2018-10-31,invaded,07,132,1215,220,5
2018-10-31,invaded,08,132,1440,0,0
2018-10-31,invaded,10,132,1135,180,125
2018-10-31,invaded,11,132,1160,175,105
2018-10-31,invaded,12,132,1060,45,335
2018-10-31,native,13,132,1090,35,315
2018-10-31,native,14,132,1210,120,110
2018-10-31,native,15,132,1115,140,185
2018-10-31,native,16,132,1255,175,10
2018-10-31,native,17,132,1120,100,220
2018-10-31,native,19,132,490,380,570
2018-10-31,native,20,132,1125,135,180
2018-10-31,native,21,132,1190,225,25
2018-10-31,native,22,132,340,70,1030
2018-10-31,native,23,132,1170,65,205
2018-10-31,native,24,132,1235,205,0
2018-11-01,invaded,03,133,1440,0,0
2018-11-01,invaded,04,133,1420,20,0
2018-11-01,invaded,05,133,1440,0,0
2018-11-01,invaded,06,133,1440,0,0
2018-11-01,invaded,07,133,1055,160,225
2018-11-01,invaded,08,133,1440,0,0
2018-11-01,invaded,10,133,1180,260,0
2018-11-01,invaded,11,133,1150,265,25
2018-11-01,invaded,12,133,985,85,370
2018-11-01,native,13,133,1030,60,350
2018-11-01,native,14,133,1195,245,0
2018-11-01,native,15,133,1195,230,15
2018-11-01,native,16,133,1195,200,45
2018-11-01,native,17,133,1030,80,330
2018-11-01,native,19,133,375,460,605
2018-11-01,native,20,133,1065,225,150
2018-11-01,native,21,133,1185,250,5
2018-11-01,native,22,133,600,25,815
2018-11-01,native,23,133,1100,110,230
2018-11-01,native,24,133,1205,225,10
2018-11-02,invaded,03,134,1440,0,0
2018-11-02,invaded,04,134,1440,0,0
2018-11-02,invaded,05,134,1440,0,0
2018-11-02,invaded,06,134,1440,0,0
2018-11-02,invaded,07,134,1440,0,0
2018-11-02,invaded,08,134,1440,0,0
2018-11-02,invaded,10,134,1440,0,0
2018-11-02,invaded,11,134,1440,0,0
2018-11-02,invaded,12,134,1440,0,0
2018-11-02,native,13,134,1440,0,0
2018-11-02,native,14,134,1440,0,0
2018-11-02,native,15,134,1440,0,0
2018-11-02,native,16,134,1440,0,0
2018-11-02,native,17,134,1440,0,0
2018-11-02,native,19,134,5,280,1155
2018-11-02,native,20,134,1440,0,0
2018-11-02,native,21,134,1440,0,0
2018-11-02,native,22,134,540,165,735
2018-11-02,native,23,134,1440,0,0
2018-11-02,native,24,134,1440,0,0
2018-11-03,invaded,03,135,1440,0,0
2018-11-03,invaded,04,135,1440,0,0
2018-11-03,invaded,05,135,1440,0,0
2018-11-03,invaded,06,135,1440,0,0
2018-11-03,invaded,07,135,1440,0,0
2018-11-03,invaded,08,135,1440,0,0
2018-11-03,invaded,10,135,1440,0,0
2018-11-03,invaded,11,135,1440,0,0
2018-11-03,invaded,12,135,1440,0,0
2018-11-03,native,13,135,1440,0,0
2018-11-03,native,14,135,1440,0,0
2018-11-03,native,15,135,1440,0,0
2018-11-03,native,16,135,1440,0,0
2018-11-03,native,17,135,1440,0,0
2018-11-03,native,20,135,1440,0,0
2018-11-03,native,21,135,1440,0,0
2018-11-03,native,23,135,680,150,610
2018-11-03,native,24,135,1440,0,0
2018-11-04,invaded,03,136,1440,0,0
2018-11-04,invaded,04,136,1440,0,0
2018-11-04,invaded,05,136,1440,0,0
2018-11-04,invaded,06,136,1440,0,0
2018-11-04,invaded,07,136,1440,0,0
2018-11-04,invaded,08,136,1440,0,0
2018-11-04,invaded,10,136,1440,0,0
2018-11-04,invaded,11,136,1440,0,0
2018-11-04,invaded,12,136,1440,0,0
2018-11-04,native,13,136,1440,0,0
2018-11-04,native,14,136,1440,0,0
2018-11-04,native,15,136,1440,0,0
2018-11-04,native,16,136,1440,0,0
2018-11-04,native,17,136,1440,0,0
2018-11-04,native,20,136,1440,0,0
2018-11-04,native,21,136,1440,0,0
2018-11-04,native,22,136,470,20,950
2018-11-04,native,23,136,520,20,900
2018-11-04,native,24,136,1440,0,0
2018-11-05,invaded,03,137,1440,0,0
2018-11-05,invaded,04,137,1440,0,0
2018-11-05,invaded,05,137,1440,0,0
2018-11-05,invaded,06,137,1440,0,0
2018-11-05,invaded,07,137,1440,0,0
2018-11-05,invaded,08,137,1440,0,0
2018-11-05,invaded,10,137,1440,0,0
2018-11-05,invaded,11,137,1440,0,0
2018-11-05,invaded,12,137,1440,0,0
2018-11-05,native,13,137,1440,0,0
2018-11-05,native,14,137,1440,0,0
2018-11-05,native,15,137,1440,0,0
2018-11-05,native,16,137,1440,0,0
2018-11-05,native,17,137,1440,0,0
2018-11-05,native,20,137,1440,0,0
2018-11-05,native,21,137,1440,0,0
2018-11-05,native,22,137,1440,0,0
2018-11-05,native,23,137,1215,80,145
2018-11-05,native,24,137,1440,0,0
2018-11-06,invaded,03,138,1440,0,0
2018-11-06,invaded,04,138,1440,0,0
2018-11-06,invaded,05,138,1440,0,0
2018-11-06,invaded,06,138,1440,0,0
2018-11-06,invaded,07,138,1440,0,0
2018-11-06,invaded,08,138,1440,0,0
2018-11-06,invaded,10,138,1440,0,0
2018-11-06,invaded,11,138,1440,0,0
2018-11-06,invaded,12,138,1440,0,0
2018-11-06,native,13,138,1095,65,280
2018-11-06,native,14,138,1400,40,0
2018-11-06,native,15,138,1440,0,0
2018-11-06,native,16,138,1440,0,0
2018-11-06,native,17,138,1135,125,180
2018-11-06,native,20,138,1440,0,0
2018-11-06,native,21,138,1440,0,0
2018-11-06,native,22,138,660,90,690
2018-11-06,native,23,138,1215,225,0
2018-11-06,native,24,138,1440,0,0
2018-11-07,invaded,03,139,1440,0,0
2018-11-07,invaded,04,139,1440,0,0
2018-11-07,invaded,05,139,1440,0,0
2018-11-07,invaded,06,139,1440,0,0
2018-11-07,invaded,07,139,1440,0,0
2018-11-07,invaded,08,139,1440,0,0
2018-11-07,invaded,10,139,1440,0,0
2018-11-07,invaded,11,139,1440,0,0
2018-11-07,invaded,12,139,1310,130,0
2018-11-07,native,13,139,1190,30,220
2018-11-07,native,14,139,1400,40,0
2018-11-07,native,15,139,1440,0,0
2018-11-07,native,16,139,1440,0,0
2018-11-07,native,17,139,1215,80,145
2018-11-07,native,20,139,1410,30,0
2018-11-07,native,21,139,1440,0,0
2018-11-07,native,22,139,725,20,695
2018-11-07,native,23,139,780,365,295
2018-11-07,native,24,139,1440,0,0
2018-11-08,invaded,03,140,1440,0,0
2018-11-08,invaded,04,140,1440,0,0
2018-11-08,invaded,05,140,1440,0,0
2018-11-08,invaded,06,140,1440,0,0
2018-11-08,invaded,07,140,1440,0,0
2018-11-08,invaded,08,140,1440,0,0
2018-11-08,invaded,10,140,1440,0,0
2018-11-08,invaded,11,140,1440,0,0
2018-11-08,invaded,12,140,1165,225,50
2018-11-08,native,13,140,1145,105,190
2018-11-08,native,14,140,1440,0,0
2018-11-08,native,15,140,1405,35,0
2018-11-08,native,16,140,1440,0,0
2018-11-08,native,17,140,1170,215,55
2018-11-08,native,19,140,270,395,775
2018-11-08,native,20,140,1420,20,0
2018-11-08,native,21,140,1435,5,0
2018-11-08,native,22,140,885,50,505
2018-11-08,native,23,140,1190,190,60
2018-11-08,native,24,140,1395,45,0
2018-11-09,invaded,03,141,1440,0,0
2018-11-09,invaded,04,141,1440,0,0
2018-11-09,invaded,05,141,1440,0,0
2018-11-09,invaded,06,141,1440,0,0
2018-11-09,invaded,07,141,1440,0,0
2018-11-09,invaded,08,141,1440,0,0
2018-11-09,invaded,10,141,1440,0,0
2018-11-09,invaded,11,141,1440,0,0
2018-11-09,invaded,12,141,1215,175,50
2018-11-09,native,13,141,1195,80,165
2018-11-09,native,14,141,1410,30,0
2018-11-09,native,15,141,1410,30,0
2018-11-09,native,16,141,1440,0,0
2018-11-09,native,17,141,1240,145,55
2018-11-09,native,19,141,335,60,1045
2018-11-09,native,20,141,1395,40,5
2018-11-09,native,21,141,1440,0,0
2018-11-09,native,22,141,1440,0,0
2018-11-09,native,23,141,1250,150,40
2018-11-09,native,24,141,1440,0,0
2018-11-10,invaded,03,142,1440,0,0
2018-11-10,invaded,04,142,1440,0,0
2018-11-10,invaded,05,142,1440,0,0
2018-11-10,invaded,06,142,1440,0,0
2018-11-10,invaded,07,142,1440,0,0
2018-11-10,invaded,08,142,1440,0,0
2018-11-10,invaded,10,142,1440,0,0
2018-11-10,invaded,11,142,1440,0,0
2018-11-10,invaded,12,142,1305,135,0
2018-11-10,native,13,142,1365,75,0
2018-11-10,native,14,142,1440,0,0
2018-11-10,native,15,142,1440,0,0
2018-11-10,native,16,142,1440,0,0
2018-11-10,native,17,142,1290,115,35
2018-11-10,native,19,142,415,475,550
2018-11-10,native,20,142,1440,0,0
2018-11-10,native,21,142,1440,0,0
2018-11-10,native,22,142,1205,55,180
2018-11-10,native,23,142,1430,10,0
2018-11-10,native,24,142,1440,0,0
2018-11-11,invaded,03,143,1440,0,0
2018-11-11,invaded,04,143,1440,0,0
2018-11-11,invaded,05,143,1440,0,0
2018-11-11,invaded,06,143,1440,0,0
2018-11-11,invaded,07,143,1440,0,0
2018-11-11,invaded,08,143,1440,0,0
2018-11-11,invaded,10,143,1440,0,0
2018-11-11,invaded,11,143,1440,0,0
2018-11-11,invaded,12,143,1255,150,35
2018-11-11,native,13,143,1385,55,0
2018-11-11,native,14,143,1440,0,0
2018-11-11,native,15,143,1440,0,0
2018-11-11,native,16,143,1440,0,0
2018-11-11,native,17,143,1370,70,0
2018-11-11,native,20,143,1415,25,0
2018-11-11,native,21,143,1440,0,0
2018-11-11,native,22,143,145,15,985
2018-11-11,native,23,143,790,125,525
2018-11-11,native,24,143,1440,0,0
2018-11-12,invaded,03,144,1440,0,0
2018-11-12,invaded,04,144,1440,0,0
2018-11-12,invaded,05,144,1440,0,0
2018-11-12,invaded,06,144,1440,0,0
2018-11-12,invaded,07,144,1440,0,0
2018-11-12,invaded,08,144,1440,0,0
2018-11-12,invaded,10,144,1440,0,0
2018-11-12,invaded,11,144,1440,0,0
2018-11-12,invaded,12,144,1100,140,200
2018-11-12,native,13,144,1240,70,130
2018-11-12,native,14,144,1375,65,0
2018-11-12,native,15,144,1330,110,0
2018-11-12,native,16,144,1440,0,0
2018-11-12,native,17,144,1185,105,150
2018-11-12,native,19,144,320,210,910
2018-11-12,native,20,144,1385,55,0
2018-11-12,native,21,144,1440,0,0
2018-11-12,native,23,144,1250,170,20
2018-11-12,native,24,144,1410,30,0
2018-11-13,invaded,03,145,1440,0,0
2018-11-13,invaded,04,145,1440,0,0
2018-11-13,invaded,05,145,1440,0,0
2018-11-13,invaded,06,145,1440,0,0
2018-11-13,invaded,07,145,1330,110,0
2018-11-13,invaded,08,145,1440,0,0
2018-11-13,invaded,10,145,1440,0,0
2018-11-13,invaded,11,145,1440,0,0
2018-11-13,invaded,12,145,1125,85,230
2018-11-13,native,13,145,1130,30,280
2018-11-13,native,14,145,1240,125,75
2018-11-13,native,15,145,1330,110,0
2018-11-13,native,16,145,1440,0,0
2018-11-13,native,17,145,1160,70,210
2018-11-13,native,19,145,260,320,860
2018-11-13,native,20,145,1215,150,75
2018-11-13,native,21,145,1435,5,0
2018-11-13,native,22,145,585,10,5
2018-11-13,native,23,145,1155,90,195
2018-11-13,native,24,145,1300,135,5
2018-11-14,invaded,03,146,1440,0,0
2018-11-14,invaded,04,146,1440,0,0
2018-11-14,invaded,05,146,1440,0,0
2018-11-14,invaded,06,146,1440,0,0
2018-11-14,invaded,07,146,1440,0,0
2018-11-14,invaded,08,146,1440,0,0
2018-11-14,invaded,10,146,1440,0,0
2018-11-14,invaded,11,146,1440,0,0
2018-11-14,invaded,12,146,1440,0,0
2018-11-14,native,13,146,1440,0,0
2018-11-14,native,14,146,1440,0,0
2018-11-14,native,15,146,1440,0,0
2018-11-14,native,16,146,1440,0,0
2018-11-14,native,17,146,1440,0,0
2018-11-14,native,19,146,35,390,1015
2018-11-14,native,20,146,1440,0,0
2018-11-14,native,21,146,1440,0,0
2018-11-14,native,22,146,525,320,595
2018-11-14,native,23,146,1440,0,0
2018-11-14,native,24,146,1440,0,0
2018-11-15,invaded,03,147,1210,230,0
2018-11-15,invaded,04,147,1440,0,0
2018-11-15,invaded,05,147,1440,0,0
2018-11-15,invaded,06,147,1440,0,0
2018-11-15,invaded,07,147,1440,0,0
2018-11-15,invaded,08,147,1090,275,75
2018-11-15,invaded,10,147,1440,0,0
2018-11-15,invaded,11,147,1440,0,0
2018-11-15,invaded,12,147,1440,0,0
2018-11-15,native,13,147,1440,0,0
2018-11-15,native,14,147,1440,0,0
2018-11-15,native,15,147,1440,0,0
2018-11-15,native,16,147,1440,0,0
2018-11-15,native,17,147,1440,0,0
2018-11-15,native,19,147,210,285,945
2018-11-15,native,20,147,1440,0,0
2018-11-15,native,21,147,1440,0,0
2018-11-15,native,23,147,480,230,730
2018-11-15,native,24,147,1440,0,0
2018-11-16,invaded,04,148,1440,0,0
2018-11-16,invaded,05,148,1205,235,0
2018-11-16,invaded,06,148,1440,0,0
2018-11-16,invaded,07,148,1440,0,0
2018-11-16,invaded,11,148,1440,0,0
2018-11-16,invaded,12,148,1440,0,0
2018-11-16,native,13,148,1440,0,0
2018-11-16,native,14,148,1440,0,0
2018-11-16,native,15,148,1440,0,0
2018-11-16,native,16,148,1440,0,0
2018-11-16,native,17,148,1435,5,0
2018-11-16,native,20,148,1440,0,0
2018-11-16,native,21,148,800,280,360
2018-11-16,native,24,148,1440,0,0
2018-11-17,invaded,04,149,1440,0,0
2018-11-17,invaded,05,149,420,770,250
2018-11-17,invaded,06,149,1440,0,0
2018-11-17,invaded,07,149,1440,0,0
2018-11-17,invaded,10,149,470,60,910
2018-11-17,invaded,11,149,1e3,440,0
2018-11-17,invaded,12,149,1440,0,0
2018-11-17,native,13,149,1220,165,55
2018-11-17,native,14,149,1405,35,0
2018-11-17,native,15,149,1440,0,0
2018-11-17,native,16,149,1440,0,0
2018-11-17,native,17,149,1305,110,25
2018-11-17,native,19,149,45,255,1140
2018-11-17,native,20,149,1405,35,0
2018-11-17,native,21,149,735,370,335
2018-11-17,native,23,149,285,50,1105
2018-11-17,native,24,149,645,140,655
2018-11-18,invaded,03,150,475,30,935
2018-11-18,invaded,04,150,1440,0,0
2018-11-18,invaded,05,150,530,370,540
2018-11-18,invaded,06,150,1440,0,0
2018-11-18,invaded,07,150,1440,0,0
2018-11-18,invaded,10,150,685,10,745
2018-11-18,invaded,11,150,715,690,35
2018-11-18,invaded,12,150,1390,50,0
2018-11-18,native,13,150,1165,45,230
2018-11-18,native,14,150,1340,100,0
2018-11-18,native,15,150,1440,0,0
2018-11-18,native,16,150,1440,0,0
2018-11-18,native,17,150,1315,70,55
2018-11-18,native,19,150,300,85,1055
2018-11-18,native,20,150,1390,50,0
2018-11-18,native,21,150,980,460,0
2018-11-18,native,23,150,50,120,1170
2018-11-18,native,24,150,765,165,510
2018-11-19,invaded,03,151,335,25,1080
2018-11-19,invaded,04,151,1440,0,0
2018-11-19,invaded,05,151,475,115,850
2018-11-19,invaded,06,151,1440,0,0
2018-11-19,invaded,07,151,1440,0,0
2018-11-19,invaded,10,151,710,190,540
2018-11-19,invaded,11,151,1440,0,0
2018-11-19,invaded,12,151,1315,120,5
2018-11-19,native,13,151,1145,65,230
2018-11-19,native,14,151,1340,100,0
2018-11-19,native,15,151,1440,0,0
2018-11-19,native,16,151,1440,0,0
2018-11-19,native,17,151,1275,65,100
2018-11-19,native,19,151,210,795,435
2018-11-19,native,20,151,1425,15,0
2018-11-19,native,21,151,1440,0,0
2018-11-19,native,23,151,80,85,790
2018-11-19,native,24,151,1440,0,0
2018-11-20,invaded,04,152,1440,0,0
2018-11-20,invaded,05,152,130,135,1175
2018-11-20,invaded,06,152,1440,0,0
2018-11-20,invaded,07,152,1440,0,0
2018-11-20,invaded,10,152,1440,0,0
2018-11-20,invaded,11,152,1440,0,0
2018-11-20,invaded,12,152,1440,0,0
2018-11-20,native,13,152,1440,0,0
2018-11-20,native,14,152,1440,0,0
2018-11-20,native,15,152,1440,0,0
2018-11-20,native,16,152,1440,0,0
2018-11-20,native,17,152,1440,0,0
2018-11-20,native,19,152,90,775,575
2018-11-20,native,20,152,1440,0,0
2018-11-20,native,21,152,1440,0,0
2018-11-20,native,23,152,45,165,1230
2018-11-20,native,24,152,1440,0,0
2018-11-21,invaded,04,153,1440,0,0
2018-11-21,invaded,06,153,1440,0,0
2018-11-21,invaded,07,153,1440,0,0
2018-11-21,invaded,10,153,945,310,185
2018-11-21,invaded,11,153,1440,0,0
2018-11-21,invaded,12,153,1355,85,0
2018-11-21,native,13,153,1165,30,245
2018-11-21,native,14,153,1235,175,30
2018-11-21,native,15,153,1440,0,0
2018-11-21,native,16,153,1440,0,0
2018-11-21,native,17,153,1240,90,110
2018-11-21,native,19,153,185,415,840
2018-11-21,native,20,153,1345,95,0
2018-11-21,native,21,153,1440,0,0
2018-11-21,native,23,153,160,295,985
2018-11-21,native,24,153,1440,0,0
2018-11-22,invaded,04,154,1440,0,0
2018-11-22,invaded,06,154,1440,0,0
2018-11-22,invaded,07,154,1440,0,0
2018-11-22,invaded,10,154,615,215,610
2018-11-22,invaded,11,154,1440,0,0
2018-11-22,invaded,12,154,1300,140,0
2018-11-22,native,13,154,1440,0,0
2018-11-22,native,14,154,1440,0,0
2018-11-22,native,15,154,1440,0,0
2018-11-22,native,16,154,1440,0,0
2018-11-22,native,17,154,1430,10,0
2018-11-22,native,19,154,210,155,1075
2018-11-22,native,20,154,1435,5,0
2018-11-22,native,21,154,1440,0,0
2018-11-22,native,23,154,220,425,795
2018-11-22,native,24,154,1440,0,0
2018-11-23,invaded,04,155,1440,0,0
2018-11-23,invaded,06,155,1440,0,0
2018-11-23,invaded,07,155,1440,0,0
2018-11-23,invaded,10,155,640,70,730
2018-11-23,invaded,11,155,1440,0,0
2018-11-23,invaded,12,155,1225,135,80
2018-11-23,native,13,155,1345,80,15
2018-11-23,native,14,155,1435,5,0
