plot_id,date,visit_year,tag,species_name,dbh,canopy,health,distance,azimuth,height,char
jackson d1,2018-07-09,2018,3942,Pinus taeda,23.7,d,1,12.1,94,NA,NA
jackson d1,2018-07-09,2018,3941,Pinus palustris,11.5,i,1,11.9,102,NA,NA
jackson d1,2018-07-09,2018,3939,Pinus taeda,5.3,u,1,10.1,133,NA,NA
jackson d1,2018-07-09,2018,3938,Carya spp.,21.4,d,1,10,133,18.9,NA
jackson d1,2018-07-09,2018,3937,Pinus taeda,19.1,c,1,8.3,142,15.5,NA
jackson d1,2018-07-09,2018,3935,Quercus rubra,78.9,e,1,9.3,155,41.3,NA
jackson d1,2018-07-09,2018,3936,Quercus rubra,24.9,u,0,9.7,155,NA,NA
jackson d1,2018-07-09,2018,NA,Pinus palustris,22.5,c,1,12,166,NA,NA
jackson d1,2018-07-09,2018,3934,Quercus alba,20.6,c,2,7.4,174,NA,NA
jackson d1,2018-07-09,2018,NA,Quercus alba,5.8,u,2,12.2,180,NA,NA
jackson d1,2018-07-09,2018,3933,Carya spp.,15.5,i,1,12.1,202,NA,NA
jackson d1,2018-07-09,2018,3958,Carya spp.,12.4,i,1,12.1,201,NA,NA
jackson d1,2018-07-09,2018,3930,Pinus taeda,12.6,i,1,5.3,196,NA,NA
jackson d1,2018-07-09,2018,3931,Quercus nigra,11.6,i,1,6.7,204,NA,NA
jackson d1,2018-07-09,2018,3932,Quercus alba,5.1,u,3,7.7,205,NA,NA
jackson d1,2018-07-09,2018,3929,Quercus alba,10.9,i,1,6.3,214,NA,NA
jackson d1,2018-07-09,2018,3927,Carya spp.,22.9,d,1,4,209,NA,NA
jackson d1,2018-07-09,2018,3928,Pinus taeda,22.4,d,1,7.4,228,NA,NA
jackson d1,2018-07-09,2018,3926,Carya spp.,6.1,u,3,3.1,231,NA,NA
jackson d1,2018-07-09,2018,3923,Carya spp.,11.4,i,1,2.7,245,NA,NA
jackson d1,2018-07-09,2018,3924,Carya spp.,7.9,u,1,2.9,244,NA,NA
jackson d1,2018-07-09,2018,3925,Quercus alba,7.2,u,2,4.3,241,NA,NA
jackson d1,2018-07-09,2018,3534,Quercus alba,19.9,c,1,1.8,285,NA,NA
jackson d1,2018-07-09,2018,3524,Quercus alba,8,u,0,7.9,267,NA,NA
jackson d1,2018-07-09,2018,3523,Quercus alba,11.1,i,2,8.6,267,NA,NA
jackson d1,2018-07-09,2018,3542,Quercus alba,6.9,u,1,8.3,280,NA,NA
jackson d1,2018-07-09,2018,3541,Pinus palustris,5.8,u,1,8.5,280,NA,NA
jackson d1,2018-07-09,2018,3545,Carya spp.,24.5,d,1,10.8,275,NA,NA
jackson d1,2018-07-09,2018,NA,Quercus alba,9.5,u,1,12.3,275,NA,NA
jackson d1,2018-07-09,2018,NA,Quercus alba,10.1,u,1,12.5,281,NA,NA
jackson d1,2018-07-09,2018,3544,Pinus taeda,3.1,u,1,6.2,290,NA,NA
jackson d1,2018-07-09,2018,3525,Carya spp.,24.2,d,1,8.1,298,NA,NA
jackson d1,2018-07-09,2018,NA,Pinus taeda,3.5,u,1,8.2,302,NA,NA
jackson d1,2018-07-09,2018,NA,Quercus nigra,3,u,1,9,302,NA,NA
jackson d1,2018-07-09,2018,3522,Quercus alba,13.7,c,1,8.4,308,15.4,NA
jackson d1,2018-07-09,2018,3959,Diospyros virginiana,5.6,u,1,12.3,305,NA,NA
jackson d1,2018-07-09,2018,NA,Quercus alba,10,i,3,11.4,309,NA,NA
jackson d1,2018-07-09,2018,3526,Pinus taeda,6.9,u,1,8,310,5.3,NA
jackson d1,2018-07-09,2018,3529,Pinus taeda,4.2,u,1,10.4,318,NA,NA
jackson d1,2018-07-09,2018,3532,Pinus taeda,11.7,c,1,10.2,322,NA,NA
jackson d1,2018-07-09,2018,3527,Quercus alba,12.2,i,1,10.7,323,NA,NA
jackson d1,2018-07-09,2018,3528,Quercus alba,10.1,i,2,11.7,333,NA,NA
jackson d1,2018-07-09,2018,3135,Pinus taeda,7.1,u,1,10.9,340,6.5,NA
jackson d1,2018-07-09,2018,3546,Quercus alba,4.2,u,3,6.4,342,NA,NA
jackson d1,2018-07-09,2018,3531,Pinus taeda,8.7,u,1,6.8,342,NA,NA
jackson d1,2018-07-09,2018,3530,Quercus alba,3.2,u,2,12.5,355,NA,NA
jackson c1,2018-07-09,2018,3910,Pinus taeda,22.8,c,1,2,320,15.4,1.7
jackson c1,2018-07-09,2018,3911,Pinus taeda,24.2,c,1,3.6,330,16.9,1.5
jackson c1,2018-07-09,2018,3922,Pinus taeda,23.4,i,1,9.4,312,16.6,1.5
jackson c1,2018-07-09,2018,3912,Pinus taeda,35,c,1,5.7,236,17.6,2.5
jackson c1,2018-07-09,2018,3913,Pinus taeda,24.5,c,1,6.2,207,18,2.8
jackson c1,2018-07-09,2018,3914,Pinus taeda,24.4,c,1,9.7,199,18,4.7
jackson c1,2018-07-09,2018,3915,Pinus taeda,27.3,c,1,11.7,206,16.8,4.1
jackson c1,2018-07-09,2018,3916,Pinus taeda,21.4,c,1,10.8,175,17.6,12.5
jackson c1,2018-07-09,2018,3917,Pinus taeda,25.6,c,1,11.6,138,20,5.8
jackson c1,2018-07-09,2018,3918,Pinus taeda,29.5,c,1,11.6,138,20,5.8
jackson c1,2018-07-09,2018,3919,Pinus taeda,22.7,c,1,4.8,120,16.5,3.5
jackson c1,2018-07-09,2018,3920,Pinus taeda,23.5,i,1,10.6,94,14.4,1.9
jackson c1,2018-07-09,2018,3921,Pinus taeda,24.6,c,1,9,356,18.2,1
jackson a1,2018-07-09,2018,3901,Pinus taeda,47.7,c,1,7.4,45,29.5,NA
jackson a1,2018-07-09,2018,3902,Pinus taeda,32.3,c,1,3.7,154,23.3,NA
jackson a1,2018-07-09,2018,3903,Pinus taeda,4.9,u,1,4.4,146,3.4,NA
jackson a1,2018-07-09,2018,3904,Pinus taeda,6.5,u,1,4.1,158,3.9,NA
jackson a1,2018-07-09,2018,3905,Pinus taeda,29.8,c,1,8.4,189,23.4,NA
jackson a1,2018-07-09,2018,3906,Pinus taeda,53,d,1,9.5,268,38,NA
jackson a1,2018-07-09,2018,3907,Quercus falcata,24.1,u,1,11.3,327,17.9,NA
jackson a1,2018-07-09,2018,3908,Pinus taeda,13,u,1,9.4,352,13.1,NA
jackson a1,2018-07-09,2018,3909,Pinus taeda,45.9,d,1,9.1,8,31.5,NA
jackson b1,2018-07-09,2018,3740,Pinus taeda,46.5,d,1,6,44,31.1,1.52
jackson b1,2018-07-09,2018,3741,Pinus taeda,47.1,d,1,4.8,174,30.5,2.44
jackson b1,2018-07-09,2018,3742,Pinus taeda,42.2,i,1,12,222,23.6,1.76
jackson b1,2018-07-09,2018,3743,Pinus taeda,38.1,i,1,5.2,280,26.5,1.49
jackson b1,2018-07-09,2018,3744,Pinus palustris,24.6,u,1,6.8,333,21.4,1.58
jackson g1,2018-07-10,2018,3085,Pinus taeda,10.3,u,1,3.9,9,NA,NA
jackson g1,2018-07-10,2018,3082,Pinus taeda,9.7,u,2,5.8,21,NA,NA
jackson g1,2018-07-10,2018,3081,Quercus marilandica,13,u,1,6.5,28,NA,NA
jackson g1,2018-07-10,2018,3580,Quercus alba,11.8,i,1,9.2,33,NA,NA
jackson g1,2018-07-10,2018,NA,Pinus taeda,8.1,u,2,8,16,NA,NA
jackson g1,2018-07-10,2018,3080,Pinus taeda,29.5,d,1,9.1,19,NA,NA
jackson g1,2018-07-10,2018,3079,Pinus taeda,27.3,c,1,10.1,10,NA,NA
jackson g1,2018-07-10,2018,3084,Quercus alba,16.8,c,2,5,358,NA,NA
jackson g1,2018-07-10,2018,3083,Quercus alba,17.8,c,1,6.4,357,NA,NA
jackson g1,2018-07-10,2018,NA,Pinus taeda,10.8,u,0,3.9,325,NA,NA
jackson g1,2018-07-10,2018,3075,Pinus taeda,15.8,c,1,8.8,335,NA,NA
jackson g1,2018-07-10,2018,3078,Quercus alba,25.6,c,1,11.8,349,NA,NA
jackson g1,2018-07-10,2018,3074,Quercus incana,25.8,c,1,12,334,NA,NA
jackson g1,2018-07-10,2018,NA,Pinus taeda,7.9,u,2,7.2,323,NA,NA
jackson g1,2018-07-10,2018,3076,Pinus taeda,14.6,c,1,6.1,317,15.1,0.42
jackson g1,2018-07-10,2018,3072,Quercus alba,5.5,u,1,11.6,314,NA,NA
jackson g1,2018-07-10,2018,3077,Pinus taeda,16,c,0,5.8,301,NA,NA
jackson g1,2018-07-10,2018,3087,Quercus alba,8,u,2,1.8,30,NA,NA
jackson g1,2018-07-10,2018,3086,Quercus alba,22.2,c,2,2.6,30,NA,NA
jackson g1,2018-07-10,2018,3580,Quercus alba,11.9,i,2,9.3,30,NA,NA
jackson g1,2018-07-10,2018,3589,Quercus rubra,18.7,c,1,7.6,58,14.8,NA
jackson g1,2018-07-10,2018,3590,Quercus alba,19.1,c,2,6.3,74,NA,NA
jackson g1,2018-07-10,2018,3591,Quercus alba,25.8,d,1,3.9,77,NA,NA
jackson g1,2018-07-10,2018,3592,Pinus taeda,25.8,d,1,3.9,119,NA,NA
jackson g1,2018-07-10,2018,3587,Quercus alba,9.3,i,1,5.7,119,NA,NA
jackson g1,2018-07-10,2018,3585,Pinus taeda,39.1,d,1,12.2,110,20.9,NA
jackson g1,2018-07-10,2018,3583,Pinus taeda,7.4,u,1,12.2,93,NA,NA
jackson g1,2018-07-10,2018,3586,Quercus rubra,18.2,c,1,7.7,125,9.1,NA
jackson g1,2018-07-10,2018,3582,Pinus taeda,8.7,u,1,11.8,130,7.1,NA
jackson g1,2018-07-10,2018,3033,Quercus alba,6,u,1,10.1,139,NA,NA
jackson g1,2018-07-10,2018,3031,Carya spp.,6.2,u,1,12.4,145,NA,NA
jackson g1,2018-07-10,2018,3032,Quercus alba,15.7,c,1,12.2,146,NA,NA
jackson g1,2018-07-10,2018,3014,Pinus taeda,4.5,u,1,9,146,4.6,NA
jackson g1,2018-07-10,2018,3016,Quercus marilandica,11.5,c,1,7.2,171,NA,NA
jackson g1,2018-07-10,2018,3015,Quercus marilandica,8.7,u,3,8.6,170,NA,NA
jackson g1,2018-07-10,2018,NA,Quercus spp.,8.6,u,0,10.2,167,NA,NA
jackson g1,2018-07-10,2018,3039,Carya spp.,6.3,u,1,7.6,182,NA,NA
jackson g1,2018-07-10,2018,3030,Quercus alba,9.8,i,1,12,183,NA,NA
jackson g1,2018-07-10,2018,3021,Pinus taeda,8.3,i,1,2.6,172,NA,NA
jackson g1,2018-07-10,2018,3020,Pinus taeda,13.4,c,1,3.8,178,NA,NA
jackson g1,2018-07-10,2018,3017,Quercus alba,6.4,u,2,4.4,184,NA,NA
jackson g1,2018-07-10,2018,3028,Quercus incana,16.5,c,2,5.2,195,NA,NA
jackson g1,2018-07-10,2018,3042,Quercus alba,5.3,u,1,7.9,192,NA,NA
jackson g1,2018-07-10,2018,3043,Carya spp.,3.2,u,1,9,194,NA,NA
jackson g1,2018-07-10,2018,3044,Quercus alba,8.3,i,1,12.5,183,NA,NA
jackson g1,2018-07-10,2018,3027,Quercus alba,7.2,i,1,12.6,184,NA,NA
jackson g1,2018-07-10,2018,3019,Quercus marilandica,11.5,i,1,3.5,195,NA,NA
jackson g1,2018-07-10,2018,3018,Quercus marilandica,14.2,c,1,3.7,196,NA,NA
jackson g1,2018-07-10,2018,3035,Quercus alba,9.7,c,1,6.6,196,NA,NA
jackson g1,2018-07-10,2018,3036,Carya spp.,5.7,i,1,6.9,202,NA,NA
jackson g1,2018-07-10,2018,3038,Quercus alba,7.5,i,1,8.1,204,NA,NA
jackson g1,2018-07-10,2018,3041,Quercus alba,3.5,u,1,9,200,NA,NA
jackson g1,2018-07-10,2018,3037,Quercus alba,4,u,2,9.4,207,NA,NA
jackson g1,2018-07-10,2018,3045,Quercus alba,7.1,i,1,12.2,196,NA,NA
jackson g1,2018-07-10,2018,3046,Quercus alba,6.3,i,1,11.8,196,NA,NA
jackson g1,2018-07-10,2018,3510,NA NA,4.3,u,0,8.4,203,NA,NA
jackson g1,2018-07-10,2018,3040,Quercus alba,5.1,u,1,10.7,204,NA,NA
jackson g1,2018-07-10,2018,3052,Quercus alba,4.9,u,1,6.5,205,NA,NA
jackson g1,2018-07-10,2018,3051,Quercus alba,5.9,u,1,7.1,209,NA,NA
jackson g1,2018-07-10,2018,3050,Quercus alba,4.3,u,1,7.9,211,NA,NA
jackson g1,2018-07-10,2018,3049,Quercus alba,6.6,u,1,8.4,208,NA,NA
jackson g1,2018-07-10,2018,3034,Quercus alba,4.6,u,1,8.9,208,NA,NA
jackson g1,2018-07-10,2018,3048,Quercus alba,5.6,u,1,9.5,210,NA,NA
jackson g1,2018-07-10,2018,3055,Quercus marilandica,11.1,u,2,4.1,212,NA,NA
jackson g1,2018-07-10,2018,3053,Pinus taeda,15.4,c,1,6.2,221,NA,NA
jackson g1,2018-07-10,2018,3054,Pinus taeda,24.4,c,1,7,214,15.3,0.53
jackson g1,2018-07-10,2018,3056,Pinus taeda,25.7,c,1,4.2,234,16.8,0.98
jackson g1,2018-07-10,2018,3062,Quercus alba,7.9,u,1,3.6,276,7.1,0.36
jackson g1,2018-07-10,2018,3057,Quercus alba,5.2,u,1,6.9,266,NA,NA
jackson g1,2018-07-10,2018,NA,NA NA,4.2,u,0,7.4,272,NA,NA
jackson g1,2018-07-10,2018,3065,Quercus alba,4.2,u,1,9.6,267,NA,NA
jackson g1,2018-07-10,2018,3061,Quercus marilandica,8.3,u,1,9.6,248,NA,NA
jackson g1,2018-07-10,2018,3060,Quercus alba,3.8,u,1,10.1,260,NA,NA
jackson g1,2018-07-10,2018,3059,Quercus alba,3.4,u,1,10.5,262,NA,NA
jackson g1,2018-07-10,2018,3066,Quercus alba,6.8,u,1,10.9,263,NA,NA
jackson g1,2018-07-10,2018,3067,Quercus alba,4.6,u,1,11.8,260,NA,NA
jackson g1,2018-07-10,2018,3063,Quercus marilandica,25.7,c,1,6.8,278,13.9,0.33
jackson g1,2018-07-10,2018,3064,Quercus marilandica,13.5,i,1,9.2,277,NA,NA
jackson g1,2018-07-10,2018,NA,NA NA,14.5,i,0,9,286,NA,NA
jackson g1,2018-07-10,2018,NA,NA NA,7.2,u,0,8.9,285,NA,NA
jackson g1,2018-07-10,2018,3070,Quercus alba,6.9,u,1,11.5,283,NA,NA
jackson f1,2018-07-10,2018,3100,Pinus palustris,32.1,c,1,3.3,247,22.1,0.91
jackson f1,2018-07-10,2018,3099,Pinus palustris,40.2,c,1,6.5,219,24.7,0.81
jackson f1,2018-07-10,2018,3098,Pinus palustris,12.1,u,2,6.9,219,12.8,0.7
jackson f1,2018-07-10,2018,3097,Pinus palustris,36.6,c,1,11.7,234,17.5,0.67
jackson f1,2018-07-10,2018,3096,Pinus palustris,4,u,1,11,194,3.1,0
jackson f1,2018-07-10,2018,3095,Pinus palustris,4.1,u,1,12.3,200,3,0.17
jackson f1,2018-07-10,2018,3094,Pinus palustris,22.5,c,1,10.7,145,18.6,1.23
jackson f1,2018-07-10,2018,3091,Pinus palustris,29.5,c,1,1.8,137,22.9,0.84
jackson f1,2018-07-10,2018,3092,Pinus taeda,26.2,c,1,11.5,93,18.3,1.12
jackson f1,2018-07-10,2018,3090,Pinus palustris,36.9,d,1,6.4,45,24.2,1.08
jackson f1,2018-07-10,2018,3089,Pinus palustris,33.6,c,1,9.6,306,21.1,0.93
jackson f1,2018-07-10,2018,3088,Pinus palustris,27.6,c,1,12.6,289,21.3,1.17
jackson e1,2018-07-10,2018,3960,Pinus palustris,11.6,c,1,1.9,6,NA,NA
jackson e1,2018-07-10,2018,3961,Pinus palustris,13.7,c,1,3,14,NA,NA
jackson e1,2018-07-10,2018,3962,Vaccinium spp.,3.4,u,1,11.6,13,NA,NA
jackson e1,2018-07-10,2018,3963,Vaccinium spp.,3.2,u,1,12.3,4,NA,NA
jackson e1,2018-07-10,2018,3964,Pinus palustris,11.1,i,1,9.7,26,NA,NA
jackson e1,2018-07-10,2018,3965,Pinus palustris,16.6,d,1,9.7,28,NA,NA
jackson e1,2018-07-10,2018,3966,Vaccinium spp.,3,u,1,11.5,33,NA,NA
jackson e1,2018-07-10,2018,3967,Pinus palustris,34.2,d,1,6.5,56,13.3,1.03
jackson e1,2018-07-10,2018,3969,Pinus palustris,11,i,1,10.4,98,NA,NA
jackson e1,2018-07-10,2018,3970,Pinus palustris,8.4,i,1,10.6,99,NA,NA
jackson e1,2018-07-10,2018,3972,Pinus palustris,10.5,i,1,7.6,113,NA,NA
jackson e1,2018-07-10,2018,3973,Pinus palustris,3.4,u,1,10.1,121,NA,NA
jackson e1,2018-07-10,2018,3975,Pinus palustris,18.3,c,1,11.1,153,12.2,1.63
jackson e1,2018-07-10,2018,3974,Pinus palustris,28.9,d,1,12.3,155,14.7,1.96
jackson e1,2018-07-10,2018,NA,Vaccinium spp.,3.1,u,1,9.7,148,NA,NA
jackson e1,2018-07-10,2018,3980,Pinus palustris,13.2,i,1,6.3,170,NA,NA
jackson e1,2018-07-10,2018,3979,Pinus palustris,9,i,1,9.4,169,8,0.85
jackson e1,2018-07-10,2018,3977,Vaccinium spp.,4.6,u,1,10.7,169,NA,NA
jackson e1,2018-07-10,2018,3978,Vaccinium spp.,3.6,u,1,10.7,169,NA,NA
jackson e1,2018-07-10,2018,3976,Pinus palustris,4.1,u,1,11.8,167,NA,NA
jackson e1,2018-07-10,2018,3982,Pinus palustris,3.8,u,1,4.6,179,NA,NA
jackson e1,2018-07-10,2018,3981,Pinus palustris,5.5,u,1,5.8,175,NA,NA
jackson e1,2018-07-10,2018,3983,Pinus palustris,18,c,1,11.9,184,NA,NA
jackson e1,2018-07-10,2018,3984,Pinus palustris,4.8,u,2,6.1,191,NA,NA
jackson e1,2018-07-10,2018,3985,Pinus palustris,3.9,u,2,7,195,2.8,0.68
jackson e1,2018-07-10,2018,3986,Pinus palustris,17.4,d,1,5.7,203,NA,NA
jackson e1,2018-07-10,2018,3987,Pinus palustris,6.5,i,1,5.8,207,NA,NA
jackson e1,2018-07-10,2018,3988,Pinus palustris,3.2,u,1,5.6,207,NA,NA
jackson e1,2018-07-10,2018,3577,Pinus palustris,15,c,1,8.1,205,10.2,0.8
jackson e1,2018-07-10,2018,3579,Pinus palustris,3.1,u,1,3.2,210,NA,NA
jackson e1,2018-07-10,2018,3575,Pinus palustris,6.4,u,1,3.9,216,NA,NA
jackson e1,2018-07-10,2018,3584,Pinus palustris,6.2,u,1,3.9,217,NA,NA
jackson e1,2018-07-10,2018,3578,Pinus palustris,5.7,u,1,10.2,231,NA,NA
jackson e1,2018-07-10,2018,3588,Pinus palustris,4.2,u,1,9.1,245,NA,NA
jackson e1,2018-07-10,2018,3564,Pinus palustris,10.9,i,1,5.8,262,9.1,1.09
jackson e1,2018-07-10,2018,3576,Sassafras albidum,8.4,i,1,10.9,272,6.9,0.33
jackson e1,2018-07-10,2018,3552,Pinus palustris,6.3,i,1,10.4,281,NA,NA
jackson e1,2018-07-10,2018,3554,Pinus palustris,4.2,u,1,12.6,281,NA,NA
jackson e1,2018-07-10,2018,3566,Quercus laevis,6.4,u,1,11.8,289,NA,NA
jackson e1,2018-07-10,2018,3559,Vaccinium spp.,3.5,u,1,10.5,284,NA,NA
jackson e1,2018-07-10,2018,3570,Quercus laevis,5.4,u,1,11,303,NA,NA
jackson e1,2018-07-10,2018,3571,Quercus laevis,3.3,u,1,11.2,303,NA,NA
jackson e1,2018-07-10,2018,3557,Quercus laevis,8,i,1,11,303,NA,NA
jackson e1,2018-07-10,2018,3574,Quercus laevis,4.7,u,1,6,297,4.2,0.48
jackson e1,2018-07-10,2018,3565,Vaccinium spp.,3.6,u,1,6.4,298,NA,NA
jackson e1,2018-07-10,2018,3568,Pinus palustris,5.3,u,3,7.2,300,NA,NA
jackson e1,2018-07-10,2018,3567,Pinus palustris,4,u,1,4.8,320,NA,NA
jackson e1,2018-07-10,2018,3572,Quercus laevis,7.1,i,1,7.8,322,NA,NA
jackson e1,2018-07-10,2018,3556,Vaccinium spp.,3,u,1,9.1,324,NA,NA
jackson e1,2018-07-10,2018,3562,Pinus palustris,9,i,1,2,318,NA,NA
jackson e1,2018-07-10,2018,3560,Pinus palustris,3,u,1,6.6,328,NA,NA
jackson e1,2018-07-10,2018,3561,Quercus laevis,12.1,i,1,5.9,330,5.7,0.77
jackson e1,2018-07-10,2018,3569,Pinus palustris,6.5,i,1,4.7,336,NA,NA
jackson e1,2018-07-10,2018,3573,Pinus palustris,14.4,c,1,11.1,350,NA,NA
jackson e1,2018-07-10,2018,3563,Quercus laevis,3,u,1,6.1,342,NA,NA
jackson i1,2018-07-11,2018,3024,Pinus palustris,33.5,d,1,3.5,77,24.5,3.8
jackson i1,2018-07-11,2018,3069,Pinus palustris,37.5,d,1,12.5,79,24.9,3.7
jackson i1,2018-07-11,2018,3003,Pinus palustris,49.5,d,1,6.6,191,22.3,3
jackson i1,2018-07-11,2018,3071,Pinus palustris,36.8,d,1,9.4,277,22.6,1.6
jackson i1,2018-07-11,2018,3004,Pinus palustris,37.9,d,1,12.1,316,24.5,2.9
jackson i1,2018-07-11,2018,3005,Pinus palustris,34.8,d,1,4.5,320,25.3,3.6
jackson i1,2018-07-11,2018,3001,Pinus palustris,34.6,d,1,9.3,345,23.7,2.6
jackson i1,2018-07-11,2018,3006,Pinus palustris,36.5,d,1,8.3,36,26.8,3.8
jackson j1,2018-07-11,2018,3201,Pinus palustris,22.3,c,1,3.5,42,15.7,3.8
jackson j1,2018-07-11,2018,3202,Pinus palustris,30.9,d,1,11.5,61,17.9,5.6
jackson j1,2018-07-11,2018,3203,Pinus palustris,12,c,1,11.9,61,7,2
jackson j1,2018-07-11,2018,3204,Pinus palustris,24.9,c,1,8.6,97,14,4.9
jackson j1,2018-07-11,2018,3205,Pinus palustris,23.9,c,1,11.1,110,15.7,3.8
jackson j1,2018-07-11,2018,3206,Pinus palustris,30,c,1,8.5,120,17.8,7.5
jackson j1,2018-07-11,2018,3207,Pinus palustris,23.2,c,1,4.3,157,16.1,4.7
jackson j1,2018-07-11,2018,3208,Quercus laevis,3,u,1,11.3,192,2.4,0.2
jackson j1,2018-07-11,2018,3209,Pinus palustris,38,b,1,7.3,206,20.9,4.6
jackson j1,2018-07-11,2018,3210,Pinus palustris,30.1,c,1,9.4,251,16.7,4.7
jackson j1,2018-07-11,2018,3211,Quercus laevis,4.9,u,3,11.1,268,3.1,2.3
jackson j1,2018-07-11,2018,3212,Pinus palustris,33.9,b,1,7.9,277,16.9,3.2
jackson j1,2018-07-11,2018,3213,Pinus palustris,32.6,c,1,10.1,305,15.9,3.4
jackson j1,2018-07-11,2018,3214,Pinus palustris,29.2,c,1,3.3,312,16.6,5.8
jackson j1,2018-07-11,2018,3215,Pinus palustris,35.9,c,1,8.3,341,16.1,3.9
jackson j1,2018-07-11,2018,3216,Pinus palustris,29.2,c,1,12.5,23,15.1,3.3
jackson k1,2018-07-11,2018,3221,Pinus palustris,15,c,1,1.8,212,NA,NA
jackson k1,2018-07-11,2018,3223,Pinus palustris,11.6,c,1,3,195,10.5,2.3
jackson k1,2018-07-11,2018,3222,Pinus palustris,14.6,c,1,3.5,211,NA,NA
jackson k1,2018-07-11,2018,3392,Pinus palustris,8.5,i,1,8.2,188,7.4,1.71
jackson k1,2018-07-11,2018,3391,Pinus palustris,15.1,c,1,11.4,189,10,1.61
jackson k1,2018-07-11,2018,3394,Pinus palustris,15.1,c,1,5.2,207,NA,NA
jackson k1,2018-07-11,2018,3393,Quercus spp.,3.1,u,3,5.7,232,NA,NA
jackson k1,2018-07-11,2018,3011,Pinus palustris,18.3,c,1,6.7,232,NA,NA
jackson k1,2018-07-11,2018,3387,Quercus laevis,3.5,u,1,9.8,220,NA,NA
jackson k1,2018-07-11,2018,3388,Pinus palustris,16.1,c,1,11.6,220,NA,NA
jackson k1,2018-07-11,2018,3389,Quercus laevis,5,u,1,10.2,221,NA,NA
jackson k1,2018-07-11,2018,3386,Pinus palustris,14.7,c,1,12.1,225,NA,NA
jackson k1,2018-07-11,2018,3022,Pinus palustris,16.8,c,1,12.3,234,NA,NA
jackson k1,2018-07-11,2018,3029,Pinus palustris,11.8,c,1,11.8,245,NA,NA
jackson k1,2018-07-11,2018,3008,Pinus palustris,12.6,c,1,12.1,255,NA,NA
jackson k1,2018-07-11,2018,3012,Quercus spp.,5.2,u,2,6.1,250,NA,NA
